code_ue,nom_matiere,semestre,id_parcours,ue_id,id_enseignant
GEM104,Mécanique auto,5,1101,1032,709172
GEM430,Maintenance Conditionnelle et Fiabilité des systèmes,5,1101,1033,153031
GEM432,Contrôle Non destructif,5,1101,1034,951803
GEM438,Conception et analyse des systèmes mécaniques,5,1101,1035,639813
GEM442,Techniques de Lubrification des machines,5,1101,1036,735043
MGT400,Gestion de la Qualité,5,1101,1037,527218
MGT410,Sécurité et Hygiène du Travail,5,1101,1038,992676
GEM460,"Stage et mémoire de licence professionnelle génie mécanique,  conducteur des travaux",6,1101,1039,419941
CHM107,Chimie appliquée,1,1104,1040,144428
GEM100,Dessin technique: dessin de définition,1,1104,1041,556470
GEM110,Géométrie Descriptive de base,1,1104,1042,913036
INF100,Système d'exploitation et introduction à la programmation,1,1104,1043,569234
MTH100,Bases mathématiques,1,1104,1044,421625
MTH101,Algèbre linéaire de base,1,1104,1045,833881
PHY103,Lumière et application,1,1104,1046,363474
PHY104,Électrostatique et Électrocinétique,1,1104,1047,138934
PHY106,Mécanique du point matériel,1,1104,1048,767800
ANG100,Anglais : Ecouter et Parler,2,1104,1049,845836
FRA100,Français : Ecouter et Parler,2,1104,1050,680975
GEM200,Dessin Technique : Dessin d'Ensemble,2,1104,1051,632292
GEM310,Fabrication Mécanique : La pièce mécanique,2,1104,1052,176040
GEM330,Construction Mécanique: éléments de base,2,1104,1053,392665
INF200,Algorithme et structures de données,2,1104,1054,681030
MTH102,Structure algébrique de base,2,1104,1055,607932
MTH103,Calcul Différentiel dans IR,2,1104,1056,579198
PHY206,Mécanique du solide,2,1104,1057,131961
ANG101,Anglais : Lire et Ecrire,3,1104,1058,575196
ECO100,Introduction générale à la science économique,3,1104,1059,473490
FRA101,Français : Lire et Ecrire,3,1104,1060,973017
GEM340,Fabrication mécanique: le porte-pièce et les machines-outils,3,1104,1061,378704
GEM410,Construction mécanique: les arbres et les roulements,3,1104,1062,107649
PHY110,Magnétostatique et Régimes variables,3,1104,1063,688827
PHY159,Introduction à la Mécanique des fluides,3,1104,1064,594716
PHY169,Statique Appliquée,3,1104,1065,932700
STA160,Calcul de probabilités et statistiques,3,1104,1066,639813
ANG201,Anglais de spécialité : approche thématique des textes,4,1104,1067,545511
FRA205,Français: Ecrits professionnels,4,1104,1068,709472
GEM135,TP Fabrication Mécanique: opérations élémentaires,4,1104,1069,928725
GEM300,Introduction à la Conception Assistée par Ordinateur,4,1104,1070,924383
GEM320,Résistance des matériaux appliquée au Génie Mécanique,4,1104,1071,914224
GEM415,Fabrication Mécanique: les outils et leur emploi,4,1104,1072,568234
GEM434,Construction mécanique: les ressorts et boulons,4,1104,1073,528108
MTH104,Calcul Intégral et applications,4,1104,1074,248723
PHY202,Thermodynamique classique,4,1104,1075,139208
GEL420,Circuits et mesures électriques,5,1104,1076,914224
GEM101,Organisation et méthodes de la maintenance,5,1104,1077,388274
GEM405,Bureau des Méthodes: Introduction,5,1104,1078,616021
GEM419,Fabrication mécanique: les porte-outils et analyse d'usinage,5,1104,1079,512889
GEM420,TP Fabrication Mécanique: Usinages classiques,5,1104,1080,186249
GEM437,Construction Mécanique: les éléments de transmission de mouvement,5,1104,1081,578069
GEM445,CFAO-CN,5,1104,1082,616294
GEM450,Montage d'usinage,5,1104,1083,987817
MGT410,Sécurité et hygiène au travail,5,1104,1084,142375
MTH401,Introduction à l'analyse numérique,5,1104,1085,446926
CPT100,Comptabilité,6,1104,1086,126619
DRV471,Propriété industrielle: Notions générales,6,1104,1087,739351
GEM220,Thermodynamique appliquée,6,1104,1088,579198
GEM416,Hydraulique et pneumatique,6,1104,1089,437822
GEM426,Fabrication Mécanique: méthodes et procédés de montage,6,1104,1090,396973
GEM431,TP Fabrication Mécanique: Usinages spéciaux,6,1104,1091,743679
GEM439,Construction mécanique avancée,6,1104,1092,440004
GEM440,Bureau des méthodes: niveau avancé,6,1104,1093,870499
GEM480,Projet de conception Génie Mécanique,6,1104,1094,883591
ANG100,Anglais : Ecouter et Parler,1,1098,1096,968801
ANG101,Anglais : Lire  et Ecrire,1,1098,1097,495082
ANG201,Anglais de spécialité : approche thématique des textes,1,1098,1098,386235
CHM115,Chimie Appliquée pour Tech. Sup.  I,1,1098,1099,439646
CHM215,Chimie Appliquée pour Tech. Sup. II,1,1098,1100,808869
DRI400,Gestion de la Propriété Industrielle,1,1098,1101,880393
ECO370,Initiation à la vie Professionnelle,1,1098,1102,992703
ECO410,Elaboration des projets de création d'entreprise,1,1098,1103,983736
FRA100,Français : Ecouter et Parler I,1,1098,1104,388274
FRA101,Français: Lire  et Ecrire,1,1098,1105,688827
FRA205,Français: Ecrits professionnels,1,1098,1106,898026
GEL120,Automatisme pour Tech. Sup.,1,1098,1107,948604
GEL121,Machines Electriques,1,1098,1108,126619
GEL122,Commande des machines,1,1098,1109,221365
GEL123,Electricité - Electronique - Electrotechnique I,1,1098,1110,940842
GEL341,Electricité - Electronique - Electrotechnique II,1,1098,1111,876490
GEL342,Electricité - Electronique - Electrotechnique III,1,1098,1112,276269
GEM101,Organisation et méthodes de la maintenance,1,1098,1113,415403
GEM102,Bureau des Méthodes pour Tech. Sup. I,1,1098,1114,180503
GEM104,Mécanique auto,1,1098,1115,512889
GEM105,Statique Appliquée,1,1098,1116,448168
GEM112,Essai des mécanismes I,1,1098,1117,938149
GEM115,Construction Mécanique pour tech. Sup.  I,1,1098,1118,871885
GEM122,Introduction à la Mécanique des fluides,1,1098,1119,667681
GEM125,Thermodynamique appliquée,1,1098,1120,924383
GEM135,TP Fabrication Mécanique et Métrologie I,1,1098,1121,870499
GEM140,Fabrication Mécanique pour Tech. Sup.  I,1,1098,1122,530804
GEM148,Asservissement et régulation,1,1098,1123,932700
GEM206,Cinématique appliquée,1,1098,1124,169185
GEM216,Essai des mécanismes II,1,1098,1125,428249
GEM302,Résistance des Matériaux de base I,1,1098,1126,983736
GEM306,Résistance des Matériaux de base II,1,1098,1127,472161
GEM332,Métallurgie et Essai des Matériaux I,1,1098,1128,965594
GEM334,Métallurgie et Essai des Matériaux II,1,1098,1129,276381
GEM341,Fabrication Mécanique pour Tech. Sup.  II,1,1098,1130,589155
GEM406,Résistance des Matériaux de base III,1,1098,1131,440004
GEM413,Fabrication Mécanique pour Tech. Sup. III,1,1098,1132,652365
GEM416,Hydraulique et pneumatique,1,1098,1133,938149
GEM417,Fabrication Mécanique pour Tech. Sup. IV,1,1098,1134,743679
GEM418,TP Mécanique des fluides,1,1098,1135,578572
GEM420,TP Fabrication Mécanique et Métrologie II,1,1098,1136,820810
GEM422,TP Fabrication Mécanique et Métrologie III,1,1098,1137,722253
GEM424,TP Fabrication Mécanique et Métrologie IV,1,1098,1138,392665
GEM428,Micro-projet,1,1098,1139,835832
GEM430,Maintenance Conditionnelle et Fiabilité des systèmes,1,1098,1140,776261
GEM432,Contrôle Non destructif,1,1098,1141,142375
GEM433,Construction Mécanique pour Tech. Sup. II,1,1098,1142,381342
GEM435,Construction Mécanique pour Tech. Sup.III,1,1098,1143,709472
GEM436,Construction Mécanique pour Tech. Sup. IV,1,1098,1144,968801
GEM438,Conception et analyse des systèmes mécaniques,1,1098,1145,335654
GEM442,Techniques de Lubrification des machines,1,1098,1146,616021
GEM444,CFAO – CN pour Tech. Sup.,1,1098,1147,164974
GEM446,TP CFAO – CN,1,1098,1148,992703
GEM450,Montage d'usinage,1,1098,1149,720783
GEM451,Bureau des Méthodes pour Tech. Sup.  II,1,1098,1150,415403
GEM546,Mémoire de Licence,1,1098,1151,473490
INF215,Informatique de Base,1,1098,1152,126619
INF216,Introduction à la Programmation,1,1098,1153,473490
MGT400,Gestion de la Qualité,1,1098,1154,873350
MGT410,Sécurité et Hygiène du Travail,1,1098,1155,186249
MTH150,Elément d'Algèbre et de géométrie,1,1098,1156,363474
MTH151,Elément d'Analyse,1,1098,1157,176040
MTH231,"Intégrales généralisés, Transformés de Fourier et de Laplace et Application",1,1098,1158,186249
STA160,Calcul de probabilités et statistiques,1,1098,1159,363576
GES5120,Accompagnement des Idées et opportunités entrepreneuriales,1,1656,1160,790245
GES5124,Comptabilité et fiscalité,1,1656,1161,812000
GES5121,Développement des Compétences entrepreneuriales,2,1656,1162,566058
GES5122,Conception et pilotage d'un scénario entrepreneurial,2,1656,1163,662148
GES5123,Stage et ateliers : Projet entrepreneurial,2,1656,1164,940842
ANG2128,Practical English B1(Mise à niveau),1,1083,1168,578069
ANG2129,Professional English B2+ (mise à niveau),1,1083,1169,451320
DRT2120,"Droit, éthique, propriété intellectuelle",1,1083,1170,908087
INF2120,Aide à la décision,1,1083,1171,957407
INF2122,Programmation,1,1083,1172,589155
MGT2121,Management de projets et d'entreprise,1,1083,1173,378704
MTH2120,Statistique inférentielle,1,1083,1174,636876
MTH2129,Fondements de l'informatique et de l'IA,1,1083,1175,279397
ANG2228,Professional English B2,2,1083,1176,764594
ANG2229,English for Technology and Industry C1,2,1083,1177,512889
FPU2221,Méthodologie de recherche en sciences,2,1083,1178,919287
INF2220,Optimisation avancée,2,1083,1179,186249
INF2221,Méthodes de Machine Learning,2,1083,1180,871885
INF2225,Fondamentaux du génie logiciel,2,1083,1181,131961
INF2226,Réseaux informatiques : CCNA Routing and Switching (certification),2,1083,1182,186249
TCC2220,Projet tuteuré 1 : Observer son environnement et proposer des solutions,2,1083,1183,835825
TCC2223,Séminaire : Présentation sur un thème ou outil,2,1083,1184,607932
ANG2328,Business English B2 et EXAMEN INTERNATIONAL,3,1083,1185,200972
ANG2329,Business English C1 et EXAMEN INTERNATIONAL,3,1083,1186,164974
INF2320,Conception et pilotage de système d'IoT,3,1083,1187,914224
INF2321,Migration cloud,3,1083,1188,800119
INF2322,Architecture et développement en JEE,3,1083,1189,947373
INF2325,Sécurité des systèmes informatiques,3,1083,1190,852973
INF2327,Administration des bases de données avancées,3,1083,1191,107649
INF2329,Interface Homme-Machine,3,1083,1192,232444
TCC2320,Projet tutoré 2,3,1083,1193,449857
INF2420,"Stage de longue durée, période de création d'entreprise (24 semaines)",4,1083,1194,757394
ANG2126,Anglais Technique : Lire et écrire,1,1060,1195,306952
ECO2128,Création d’entreprise,1,1060,1196,898026
GEL2126,"Circuits, Mesures et automatique",1,1060,1197,820810
GEL2127,Machines électriques,1,1060,1198,948604
INF2126,Programmation Orientée Objet,1,1060,1199,415403
MTH2126,Mathématique pour l’Ingénieur,1,1060,1200,830803
MTH2127,Outils d’analyse mathématique,1,1060,1201,736871
ANG2226,Anglais Technique : Ecrits professionnels,2,1060,1202,870499
GEL2221,CAO / DAO et installation électrique,2,1060,1203,812000
GEL2222,Production et transport de l’Energie Electrique,2,1060,1204,142375
GEL2223,Convertisseurs statiques – Energie solaire,2,1060,1205,579198
GEL2224,Automates Programmables : Réseaux Industriels de Terrain,2,1060,1206,449857
GEL2226,Machines électriques et Haut Tension,2,1060,1207,774325
INF2226,Informatique Appliquée,2,1060,1208,735043
GEL2320,Energie Eolienne et Protections des Réseaux Electriques,3,1060,1209,204317
GEL2321,Production et distribution de l’énergie électrique,3,1060,1210,486383
GEL2322,Commandes des machines électriques et Entrainements et Tractions Electriques,3,1060,1211,287992
GEL2324,Fiabilité et énergie électrique,3,1060,1212,578572
GEL2325,Réseaux électriques et développement durable,3,1060,1213,566058
GEL2326,Qualité et Recherche en Ingénierie,3,1060,1214,808285
MGT2129,Elaboration de Dossier de Soumissions et Procédures de Passation des Marchés,3,1060,1215,389550
GEL2426,Stage de Master Ingénieur professionnel en Electricité,4,1060,1216,683110
GEL2427,Rédaction et Soutenance de mémoire de Master Ingénieur de Conception,4,1060,1217,574018
ANG2128,Practical English B1(Mise à niveau),1,1084,1218,997807
ANG2129,Professional English B2+ (mise à niveau),1,1084,1219,936854
DRT2120,"Droit, éthique, propriété intellectuelle",1,1084,1220,636876
INF2120,Aide à la décision,1,1084,1221,903636
INF2122,Programmation,1,1084,1222,907891
MGT2121,Management de projets et d'entreprise,1,1084,1223,575196
MTH2120,Statistique inférentielle,1,1084,1224,599550
MTH2129,Fondements de l'informatique et de l'IA,1,1084,1225,686150
ANG2228,Professional English B2,2,1084,1226,793117
ANG2229,English for Technology and Industry C1,2,1084,1227,743679
FPU2221,Méthodologie de recherche en sciences,2,1084,1228,708175
INF2220,Optimisation avancée,2,1084,1229,980659
INF2221,Méthodes de Machine Learning,2,1084,1230,799952
INF2223,Données et architecture,2,1084,1231,983175
INF2227,Technique et outils de production,2,1084,1232,589155
INF2228,Programmation avancée 2,2,1084,1233,831383
INF2229,Informatique et Gestion de données,2,1084,1234,767800
TCC2220,Projet tuteuré 1 : Observer son environnement et proposer des solutions,2,1084,1235,808285
ANG2328,Business English B2 et EXAMEN INTERNATIONAL,3,1084,1236,881142
ANG2329,Business English C1 et EXAMEN INTERNATIONAL,3,1084,1237,451320
INF2321,Migration cloud,3,1084,1238,169733
INF2323,Environnement du Big Data,3,1084,1239,793117
INF2324,Cloud et Traitements distribués,3,1084,1240,437822
INF2326,Plateforme Middleware pour le Big Data,3,1084,1241,176040
INF2328,Programmation avancée 3,3,1084,1242,632292
MTH2321,"Reconnaissance et apprentissage automatique (RL, LSTM et NLP)",3,1084,1243,743679
MTH2329,"Mathématiques de l'IA 3 : MLP, CNN et GAN",3,1084,1244,153031
TCC2320,Projet tutoré 2,3,1084,1245,708175
INF2420,"Stage de longue durée, période de création d'entreprise (24 semaines)",4,1084,1246,274798
ANG2128,Practical English B1(Mise à niveau),1,1085,1247,757724
ANG2129,Professional English B2+ (mise à niveau),1,1085,1248,837272
DRT2120,"Droit, éthique, propriété intellectuelle",1,1085,1249,473490
INF2120,Aide à la décision,1,1085,1250,983736
INF2122,Programmation,1,1085,1251,153031
MGT2121,Management de projets et d'entreprise,1,1085,1252,327503
MTH2129,Fondements de l'informatique et de l'IA,1,1085,1253,652365
ANG2228,Professional English B2,2,1085,1254,954001
ANG2229,English for Technology and Industry C1,2,1085,1255,330694
FPU2221,Méthodologie de recherche en sciences,2,1085,1256,512889
INF2220,Optimisation avancée,2,1085,1257,760259
INF2221,Modélisation d'un processus logistique,2,1085,1258,151560
INF2225,Conception de réseau logistique,2,1085,1259,472161
INF2226,Gestion des entrepôts,2,1085,1260,814490
TCC2220,Projet tuteuré 1 : Observer son environnement et proposer des solutions,2,1085,1261,814055
TCC2223,Ordonnancement,2,1085,1262,241174
ANG2328,Business English B2 et EXAMEN INTERNATIONAL,3,1085,1263,241174
ANG2329,Business English C1 et EXAMEN INTERNATIONAL,3,1085,1264,694074
TCC2320,Projet tutoré 2,3,1085,1265,448168
ANG2126,Anglais de Spécialité,1,1717,1266,493313
DRV2120,Droits des Sociétés,1,1717,1267,175341
ECO2120,Entreprenariat,1,1717,1268,200972
GEC2120,Hydraulique routière,1,1717,1269,330694
GEC2121,Mécanique Appliquée,1,1717,1270,708175
GEC2122,Technologies des Ouvrages,1,1717,1271,206950
MGT2121,Gestion de la Qualité,1,1717,1272,227914
MTH2120,Elaboration de dossiers de soumissions et procédures de marchés,1,1717,1273,667681
MTH2126,Mathématiques de l'Ingénieur,1,1717,1274,759488
SOC2120,Sociologie de l'ingénieur,1,1717,1275,545843
URB2120,Notions d'Urbanisme,1,1717,1276,495082
GEC2220,Béton armé et précontraint,2,1717,1277,577733
GEC2221,Eau et assainissement,2,1717,1278,616021
GEC2222,Matériaux tropicaux et Composites,2,1717,1279,709472
GEC2223,Dimensionnement Géotechnique des Ouvrages,2,1717,1280,498603
GEC2224,Physique du bâtiment,2,1717,1281,530804
GEC2225,Dynamique des Ouvrages,2,1717,1282,709472
GEC2227,Constructions mixtes,2,1717,1283,512889
GEC2228,Dimensionnement des structures légères,2,1717,1284,363474
GEC2320,Constructions durables et matériaux biosourcés,3,1717,1285,675916
GEC2321,Planification de chantier,3,1717,1286,554655
GEC2322,Dimensionnement des ponts,3,1717,1287,913036
GEC2323,Etude de logiciels de spécialités,3,1717,1288,699380
GEC2324,Pathologies et réparations des ouvrages de Génie Civil,3,1717,1289,709472
GEC2325,Séminaire de l'ingénieur et visites de chantier,3,1717,1290,837272
GEC2326,Dimensionnement des routes assisté par ordinateur,3,1717,1291,306952
GEC2327,Etude d'ouvrages spécifiques,3,1717,1292,232444
PHY2329,Climatisation,3,1717,1293,767800
GEC2420,Mémoire de Master Génie civil,4,1717,1294,311995
DRV2120,Droit des sociétés,1,1719,1295,554469
ECO2121,Entreprenariat,1,1719,1296,832556
FPU2129,Initiation à la pédagogie universitaire,1,1719,1297,556470
GEL2120,Technologie et technique d'un signal porteur,1,1719,1298,948604
INF2120,Programmation Orientée Objet,1,1719,1299,957407
MGT2120,Elaboration des dossiers de soumission et procédures de passation des marchés,1,1719,1300,997024
MGT2121,Gestion de la Qualité,1,1719,1301,880393
MTH2126,Mathématique de l'ingénieur,1,1719,1302,667681
MTH2127,Probabilités et statistiques pour l'ingénieur,1,1719,1303,380015
SOC2120,Sociologie de l'ingénieur,1,1719,1304,276269
GEL2220,Machines électriques : Caractéristiques et Exploitation,2,1719,1305,688827
GEL2221,Electronique de Puissance: Modèles et Simulation,2,1719,1306,507456
GEL2222,Systèmes Asservis Echantillonnés,2,1719,1307,388720
GEL2223,Transport de l'Energie Electrique,2,1719,1308,881813
GEL2224,Distribution de l'Energie Electrique,2,1719,1309,830803
GEL2225,"Structure, Constitution et Principes de Fonctionnement des Machines Electriques",2,1719,1310,400838
GEL2226,"Outils d'analyse énergétique pour le dévéloppement énergétique durable ( MAED,WASP,FINPLAN, MESSAGE,SIMPACTS)",2,1719,1311,957407
GEL2227,Energies Renouvelables : Modélisation,2,1719,1312,310304
GEL2228,Production de l'Energie Electrique conventionnelle,2,1719,1313,973017
MTH2220,Méthode des éléments finis,2,1719,1314,150819
ANG2326,Anglais Technique : Ecrits professionnels,3,1719,1315,578069
GEL2320,Entraînements et Tractions Electriques,3,1719,1316,270221
GEL2321,Energie renouvelable: production décentralisée et réseaux électriques intélligents : Smartgrids,3,1719,1317,417199
GEL2322,Commandes des Machines,3,1719,1318,545843
GEL2323,Automates Programmables: Réseaux Industriels de Terrain,3,1719,1319,636876
GEL2324,Protections Electriques,3,1719,1320,186249
GEL2325,Systèmes de Télécommunications : Téléphonie et Transmission de Données Numériques,3,1719,1321,416420
GEL2326,Système de Télécommunications : La Télévision Numérique et la Télévision Numérique Terrestre (TNT),3,1719,1322,392665
GEL2327,Projet en EEEA ( Electricité-Electrotechnique-Electronique-Automatique),3,1719,1323,577818
GEL2328,Ondes Electromagnétiques,3,1719,1324,774325
INF2320,Introduction au Système UNIX,3,1719,1325,449381
INF2321,Informatique Appliquée,3,1719,1326,555510
GEL2420,Stage en entreprise & Rédaction de mémoire,4,1719,1327,924383
GEL2421,Soutenance de mémoire de Master Ingénieur Professionnel en Génie Electrique,4,1719,1328,928725
ANG2126,Anglais Pratique de Spécialité : Lire et écrire,1,1058,1329,388274
ECO2128,Création d’entreprise,1,1058,1330,191950
GEL2126,UE Composite GEL2126,1,1058,1331,234788
GEL2127,UE Composite GEL2127,1,1058,1332,714780
GEL2129,Mesures et statistiques,1,1058,1333,788685
INF2126,Programmation Orientée Objet,1,1058,1334,919287
MTH2126,Mathématique pour l’Ingénieur,1,1058,1335,636876
MTH2128,Analyses numériques,1,1058,1336,142375
ANG2226,Anglais pratique de Spécialité : Ecrits professionnels,2,1058,1337,150819
FPU2229,Introduction à la Pédagogie Universitaire,2,1058,1338,435586
GEL2222,UE Composite GEL2222,2,1058,1339,399076
GEL2223,UE Composite GEL2223,2,1058,1340,568037
GEL2224,Automates Programmables : Réseaux Industriels de Terrain,2,1058,1341,947373
GEL2225,Installations Electriques Industrielles et domestiques,2,1058,1342,652365
GEL2228,UE Composite GEL2228,2,1058,1343,903636
GEL2229,Méthodologie et Evaluation des Travaux de Recherche,2,1058,1344,274798
INF2226,Informatique Appliquée,2,1058,1345,699380
GEL2322,UE Composite GEL2322,3,1058,1346,837272
GEL2323,UE Composite GEL2323,3,1058,1347,709172
GEL2325,UE Composite GEL2325,3,1058,1348,883591
GEL2327,UE Composite GEL2327,3,1058,1349,969481
GEL2328,UE Composite GEL2328,3,1058,1350,200972
GEL2329,Fiabilité des Systèmes Electriques,3,1058,1351,169733
MGT2329,Elaboration de Dossier de Soumissions et Procédures de Passation des Marchés,3,1058,1352,694074
GEL2426,Stage au laboratoire/en entreprise et rédaction de mémoire,4,1058,1353,446926
GEL2427,Rédaction et Soutenance de mémoire de Master Ingénieur recherche en Electricité,4,1058,1354,811851
